,_id,crawl_time,nick_name,gender,province,city,brief_introduction,birthday,vip_level,tweets_num,follows_num,fans_num
1813,1650414555,1583822278,西部网,男,陕西,西安,西部网（陕西新闻网）http://www.cnwest.com/ 是在陕西省委、省政府领导下，由省委宣传部主管主办、陕西广播电视台承办的陕西新闻门户网站，也是我…,2006-07-01,3级,143864,1122,1482299
1814,3102979531,1583822295,VgEoRoYd,女,海外,null,不擅长努力,射手座,1级,1251,164,210
1815,7388092749,1583822292,人生没有答案1988,男,其他,null,一个健康的社会不应该只有一种声音…,1968-06-07,1级,600,1417,77
1816,2184261264,1583822294,锦鲤鲤violette,女,辽宁,沈阳,Je suis méchante.,01-01,1级,749,1069,286
1817,1718699234,1583822279,四川共青团,女,四川,成都,青春四川，无“微”不至。“微”生活，“微”关爱，“微”幸福。一起和“小青”走进这个关注青年，热爱青年的大团体，我的“微”，你来“围”。,1980-08-05,6级,69232,5592,1823477
1818,2271426150,1583822295,楠逸520,女,四川,null,以道为宗，以天地为依，以圣人为师，以经文为学。,0001-00-00,未开通,13364,180,267
1819,3054502074,1583822284,哩个啷个哩个啷啊,女,陕西,宝鸡,美呀美滋滋,1994-02-26,未开通,202,390,184
1820,5517839368,1583823391,Debbib-,女,山东,济宁,复活了🙆🏻‍♀️·w·,1999-06-22,6级,123,200,480
1821,2661549585,1583823371,历下检察,男,山东,济南,这是济南市历下区人民检察院的官方微博，是一个交流沟通的平台，也是一个对策咨询的平台，更是一个联系群众、汇集民意的平台，大家共同努力，为建设法治中国尽一份力吧。,0001-00-00,未开通,20677,433,11021
1822,1459222453,1583823374,tommylove,女,新疆,null,中国人,金牛座,未开通,87544,186,710
1823,1039240723,1583823375,大家好我是野球部经理爱美丽,女,海外,美国,森赛说总之要don't mind！,1993-05-17,6级,9098,564,657
1824,1945734907,1583823381,天地合一1945734907,男,河南,商丘,活纯真健康的自己,1968-08-09,2级,21922,902,1984
1825,2622667872,1583823384,吴江爱心公益,男,江苏,null,公益慈善事业,1986-08-08,3级,1944,442,117734
1826,3770084784,1583823388,一颗想开花的小草,女,四川,成都,Hey，baby，I hate you,1995-12-06,未开通,901,549,155
1827,2637062775,1583823384,那些不得了的事,男,海外,null,商务合作请私信,1997-12-04,4级,5511,259,164881
1828,5575362224,1583823392,茶山鹅,女,海外,其他,气人大头画手 日常是转发抽奖,金牛座,1级,670,191,110
1829,2328516855,1583823383,中国警方在线,男,北京,null,践行对党忠诚、服务人民、执法公正、纪律严明总要求，弘扬主旋律，传播正能量，发好公安声音，讲好警察故事，服务平安中国、法治中国建设。,2011-08-28,6级,81219,414,30639107
1830,1873297420,1583823380,株洲网,男,湖南,株洲,权威媒体 城市门户,2007-11-02,未开通,7788,327,92158
1831,6089488571,1583823395,周兆成律师,男,北京,海淀区,咨询热线：400-111-7995,天秤座,5级,1019,845,193852
1832,6559281237,1583823396,_千分情書,女,江苏,null,博君一肖 来日方长,2001-11-11,3级,2134,620,10319
1833,1992270090,1583823399,石门蚂蚁哥,男,河北,石家庄,股海一蚂蚁，且战且行,01-01,未开通,14692,572,879
1834,1197745300,1583823375,黄小邪在纽约,女,海外,null,纽约州立大学珀契斯分校电影系教师。影評隨筆集《流影海德園》：http://product.dangdang.com/product.aspx?product_id=22591971,1900-03-05,1级,11237,1328,1625001
1835,5107677553,1583823400,万顷莲藕千层底,男,上海,徐汇区,自驾游,射手座,2级,524,736,352
1836,5450513170,1583823391,墨者孟胜,男,陕西,咸阳,空山新雨后，天气晚来秋。  明月松间照，清泉石上流,1982-02-12,6级,9970,77,12167
1837,2381636693,1583823383,modern秀才,女,北京,东城区,天空飘过一丝云，那是我在看风景,2019-01-01,7级,1740,1409,3758
1838,1996976633,1583823382,好省优惠券哲哲,女,河北,石家庄,V 403133236，0投资创业,金牛座,未开通,3064,276,954
1839,5400532497,1583823400,杜明陆,男,山东,东营,p,1900-03-20,2级,334,454,1637
1840,5495770083,1583823391,lulu同學會,女,台湾,台北市,講香港廣東話,1986-10-28,6级,4932,1255,588
1841,1873963422,1583823380,AM____,女,广东,广州,爱我伦和我大海贼 近期沉迷懵钟不能自拔,1997-03-16,3级,2032,680,578
1842,3094008835,1583823386,北京市大兴区妇幼保健院,女,北京,大兴区,null,null,未开通,2055,61,2572
1843,5213420914,1583823400,BieZhiPing,男,北京,西城区,黄金交易员，贵金属投资。,1985-01-09,6级,1742,347,126764
1844,1500709213,1583823376,蜻蜓点水,男,浙江,宁波,一个快到中年的大叔！,1978-02-05,未开通,3485,146,641
1845,1075633010,1583823377,瓶子124,女,辽宁,沈阳,健康养生营养师 微信：wukunyao124,1983-01-24,未开通,3806,543,350
1846,5535100981,1583823392,洛入梦星何,女,湖北,null,“长大一起开飞船”,1998-10-04,3级,10501,443,14769
1847,1655238055,1583823378,沈阳地铁第一时间,女,辽宁,null,此乃沈阳地铁报官博，沈阳地铁43站工作日早高峰免费发行15万份，覆盖75万精英阶层。广告热线024-22690996 新闻热线22690982 官方微信：metrotimes,2012-02-14,5级,88799,5024,435388
1848,1099524690,1583823375,凡人看股,男,湖南,长沙,站在巨人肩上的凡人，独一无二的简单！,null,4级,1336,2396,116448
1849,7374927519,1583823398,日韩综艺社,女,广东,东莞,分享最有趣～～源自网络～喜欢拿走～如侵权联系删，谢谢！,金牛座,2级,1300,1190,14237
1850,2836581040,1583823386,额是陕西人,男,北京,朝阳区,感受生活，享受生活，分享生活。,0001-00-00,未开通,254,311,343
1851,2642563891,1583823385,共青团枣庄市委,男,山东,枣庄,我就是小青枣,0001-00-00,7级,8108,791,40482
1852,2893740202,1583823386,梅列频道,男,福建,三明,关注三明，关注梅列，梅列欢迎您！,0001-00-00,未开通,5744,426,3384
1853,5659677980,1583823393,李鹤岳,男,福建,null,情感婚姻要一致，有爱婚姻更幸福。💏  对待情感要理性，对待婚姻要忠诚。💑,1985-09-28,未开通,135,112,104
1854,3807298908,1583823388,用户3807298908,男,其他,null,天天都为读书忙，日日均受大风寒。在此，我想寻求一些学习方法，为此弥补我的不足！唉！,null,1级,1039,115,14
1855,1662558237,1583823378,云南发布,男,云南,null,敬请关注云南，关注发生在这片神奇美丽土地上的新鲜事！,null,未开通,33385,240,5149575
1856,1820404160,1583823380,探求者杂记,男,江苏,南京,经济、金融、企业管理、心理学都不能少，做咨询行业的探索者,1971-02-10,未开通,133,111,3
1857,6569443286,1583823396,散打VIP,男,北京,null,战略规划、可研报告、文化建设、各类材料、新闻通稿、活动策划、项目申报。,2011-01-01,未开通,979,76,111
1858,1960341790,1583823382,郑兆瑞,男,安徽,芜湖,修行 进取 静思 悟空,01-01,未开通,2041,623,485779
1859,1890171683,1583823380,汤抚临,男,广东,广州,小说家、作家：外贸、情感、音乐,1988-03-03,未开通,16648,5010,1160
1860,2641236850,1583823385,乔三笑,男,北京,丰台区,-,1987-10-05,5级,3972,122,58713
1861,3037196945,1583823386,中西mom,女,海外,美国,中美家庭，大女儿上医学院，一对龙凤胎上大学，Love God.,null,未开通,4991,139,8347
1862,1899621707,1583823380,广西卫视,男,广西,南宁,广西卫视官方微博,null,6级,32062,1826,658953
1863,2187661811,1583823383,星灵移位EX,女,浙江,杭州,=镜纸。[DN]。FF14拉诺西亚√Asura√。阴阳师 春之樱√。来啊快活啊（X）。寂寞的要死【。,null,4级,48744,1414,382
1864,5886348506,1583823396,马奕谦,男,上海,null,人法地，地法天，天法道，道法自然,双鱼座,6级,933,481,548647
1865,2183542485,1583823382,西安电视台官方微博,男,陕西,西安,西安广播电视台官方微博,1980-01-01,5级,81452,1774,321608
1866,1821676083,1583823398,山东高考备考,男,山东,青岛,高考备考、生涯规划、同课异构、统考联考、留学游学,处女座,未开通,6263,1812,3755
1867,1567286685,1583823377,濠滨APP,女,广东,null,濠滨®品牌，更多内容见www.haobin.com.cn,0001-00-00,6级,7122,734,9312
1868,5062856580,1583823389,全景商丘,男,河南,商丘,踏三商厚土，做独家文章。华商之都，商丘人的老家，永远的故乡。欢迎回家！投稿爆料可私信或@全景商丘,2013-01-01,6级,14247,450,119778
1869,6998063468,1583823397,泰国daisy,女,海外,泰国,泰国房产专业经纪人 ANT GLOBAL 创始人 VX: daisyyy0318 LINE:daisyyy_0318,1986-03-18,3级,959,230,93712
1870,5344250889,1583823390,焦作发布,女,河南,null,传播正能量 营销新焦作,1999-09-09,未开通,12189,243,125376
1871,6389694612,1583823395,幽默大逗比,男,浙江,null,新浪热门微博-笑话榜专家成员，精选幽默、笑话、趣图、搞笑段子等,1989-07-09,3级,25046,257,204902
1872,2805762694,1583823385,大犇牛锦鲤欧,男,福建,福州,复利玫瑰，紧跟主线题材，爆发式增长，股市大犇牛,狮子座,未开通,29,38,45
1873,6068931036,1583823401,上海同城,男,北京,null,为上海本地优质用户服务 上海同城官方交流qq群：609150719,null,4级,17021,933,1115566
1874,1622624235,1583823374,罗兜兜,男,广东,惠州,关注此微薄前请深思熟虑，人称一日三ye王！,1987-01-29,未开通,54527,1161,553
1875,1638620395,1583823378,军武观察哨,男,江苏,南京,冷眼观世界,null,2级,2900,811,14629
1876,3186893140,1583823387,多妹2013,女,广东,null,我们是爸爸最爱的宝宝，我们的微博是爸爸赋予我们的最宝贵的非物质文化财富。,水瓶座,未开通,10996,1,68
1877,5202604004,1583823389,何苦终日两相思,女,上海,浦东新区,撒贝宁 马龙  六元 北宇  立志做撒贝宁的情敌 双北ptsd,1996-09-16,3级,35715,297,191
1878,1222378321,1583823375,黎明man,男,云南,大理,黎明，作家。作品出版有《雪域的光芒 灵魂的旗帜》等八部。limingman@163.com,0001-00-00,未开通,34328,63,2577
1879,1358657120,1583823377,组织治理与风控,男,广东,深圳,组织治理与风控研究，组织法治建设咨询与辅导、企业财税风控等。,1970-01-01,2级,1498,993,270
1880,70769772,1583823375,太乙亘0956,男,陕西,西安,风声雨声读书声声声入耳，家事国事天下事事事关心。,处女座,4级,16379,573,16866
1881,5846443835,1583823401,KAI_HO_KU,男,其他,null,👩‍🚀普通网友👩‍🚀☣️黑夜下坦荡荡纯💗真的败类⚠️変態。Jongin's armpit is brighter than your future.🤗 ​​​,1994-01-14,5级,16657,374,1154
1882,1972730817,1583823399,Temperantia,女,北京,null,近期オンエア狂热🍓毛绒绒狂热爱好者🍰🌸This is the meaning of magic.✨,01-01,6级,24640,1002,637
1883,5314748378,1583823391,凤台治安在线,男,安徽,null,凤台县公安局,0001-00-00,未开通,38179,318,2278
1884,5692872461,1583823393,健康八桂,男,广西,null,广西区卫生健康委员会官方微博,2015-01-01,6级,17568,501,159730
1885,3037273687,1583823387,永新发布,男,江西,null,中共永新县委 永新县人民政府 官方微博,0001-00-00,未开通,5022,137,161708
1886,3876451364,1583823389,灵武法院,男,宁夏,银川,崇法厚德，致公为民，凝心聚力，务实卓越。,1956-01-04,未开通,1198,50,157
1887,3844930081,1583823389,小棉袄sly,女,陕西,西安,“女孩子为什么要努力？” “你长大了，不能总做父母的小棉袄，你要成为他们的防弹衣，还要做自己的铠甲。”,1990-11-05,1级,384,384,93
1888,3201407530,1583823401,夜白侃球,男,山东,null,诗歌常伴、人云不实、现世已入夜，我心似白昼,射手座,6级,6085,399,12863
1889,3502957945,1583823387,青流视频,男,北京,null,北京青年报、北京头条视频官方微博,2013-05-31,未开通,7521,818,102003
1890,5267052195,1583823389,永靖检察,男,甘肃,临夏,立检为公，执法为民。,2014-08-25,未开通,4139,267,1050
1891,1214199295,1583823377,黄胜友,男,北京,null,漂在京城。酷爱文化。热爱文字。手持单反。胜友如云。便览祖国。,1964-02-24,6级,105702,2585,2280605
1892,5521606430,1583823391,遵义发布,男,贵州,null,凝聚正能量，传播好声音。讲好遵义故事，助力遵义发展。,2015-02-17,4级,27116,1910,173499
1893,5077409534,1583823388,赵木杉不是你以为的赵木杉,男,陕西,西安,人生就像一幅刺绣,1989-11-22,6级,25342,2066,68503
1894,5629076732,1583823400,情思情感,男,湖南,null,许你深情不负 伴我余生不悔,1999-06-14,6级,24808,976,45591
1895,1663563523,1583823378,王朝的废墟,男,陕西,西安,藏器于身，待时而动。,天秤座,4级,5929,837,1159716
1896,2051871693,1583823383,平安洛宁,男,河南,洛阳,真诚沟通，无间交流，服务于民，平安洛宁就在您身边，欢迎@平安洛宁,01-01,未开通,141529,2461,193743
1897,2827102952,1583823386,湖北日报,男,湖北,武汉,欢迎伙伴们积极留言或私信提供新闻线索，您的声音是我们最大的动力！新闻热线027-86770308，88567429,null,未开通,87632,472,3896400
1898,2643743024,1583823385,陕西新鲜事儿,女,陕西,西安,陕西新鲜事儿、突发事件、奇闻异事......爆料请@陕西新鲜事儿,null,6级,22021,163,364860
1899,5503029660,1583823391,禤樱箐,女,广东,null,null,null,未开通,716,105,34
1900,3849030226,1583823400,贞丰检察,男,贵州,黔西南,忠贞检魂，和谐丰茂！------贞丰县人民检察院宣,1955-03-01,未开通,8924,891,2947
1901,1972442621,1583823381,彼岸停歇2019,男,上海,普陀区,至近者非携手而在携意，至久者非处事而在处情，至善者非施恩而在施心！唯愿近者真，久者恒，善者共！,天秤座,3级,3870,813,1914
1902,1687050382,1583823378,老猪说事儿,男,重庆,null,张梦云，资深媒体人，英国皇家摄影学会会员，重庆市摄影家协会会员，重庆诗词学会会员。微信号：cqlaozhu,天蝎座,1级,1412,310,11560
1903,5450984260,1583823390,加拿大海外多伦多月子中心,女,海外,加拿大,本地多伦多~贝贝家月子中心 💖 WX :2830488155 加拿大直营月子中心,1972-01-01,4级,983,195,4737
1904,7310446558,1583823398,用户微感微博,男,其他,null,null,null,未开通,28401,2430,1930
1905,2810067813,1583823385,鄙人漫步人生路,男,广东,null,null,null,2级,9584,2560,2327
1906,2050036921,1583823384,窝在咖啡厅de熊猫,女,其他,null,"【迷之关键詞】土方歲三摯愛❤|薄桜鬼|風間千景|李泽言|津田健次郎|朔間零|ES.旅妹,制作人|三日月宗近|FF14拉拉肥|人偶|洋裙|聲優|熊熊",null,6级,29500,481,710
1907,5845666975,1583823394,来七碗酸辣粉,女,其他,null,null,null,未开通,34,46,13
1908,5138790544,1583823389,来自蓝海的蓝鲸,女,其他,null,null,null,未开通,2022,149,106
1909,5849169505,1583823394,草氾118,男,浙江,衢州,null,null,未开通,494,49,14
1910,1242251455,1583823374,青云,男,北京,null,我就是我，我干我的事，我不在意别人如何对待我，我就是这样一个人，争取最好的，争取不到就拉倒，无怨无悔，够超脱吧？,1955-05-01,5级,12594,8710,3690
1911,1462971635,1583823374,人在旅途9898,男,北京,朝阳区,曾经的遵道万科志愿者·万科跑者，用经历定义自己，大道当然·跑者无疆.......,1972-08-26,6级,3941,2278,2524
